"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"6caec21c-42ec-4647-9f7d-6ae48dc220b9","306912","Birk - B7 (TANK 5)","11/25/2018 7:06 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.67"
"f0ce9819-6427-4844-817b-8fba5369c21f","306912","Birk - B7 (TANK 5)","11/25/2018 6:56 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.68"
"449cd507-7572-4c1c-bc9b-a2e50689f318","306912","Birk - B7 (TANK 5)","11/25/2018 6:46 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"486a1906-6c18-4d1f-b13e-11e19bf90d8c","306912","Birk - B7 (TANK 5)","11/25/2018 6:36 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"3ad05219-adc0-4f04-b892-7ddc00b7b474","306912","Birk - B7 (TANK 5)","11/25/2018 6:27 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.69"
"b9543696-9179-417e-b853-dc82be846043","306912","Birk - B7 (TANK 5)","11/25/2018 6:17 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.67"
"62abe087-1ff8-41f2-b0a2-2dd44fd90d2d","306912","Birk - B7 (TANK 5)","11/25/2018 6:07 PM","13.5","13.5° C","100","13.5","0","900142","False","96","3.68"
"17e3177a-59a9-4e6b-a223-eba8b2317b32","306912","Birk - B7 (TANK 5)","11/25/2018 5:57 PM","13.7","13.7° C","100","13.7","0","900142","False","96","3.67"
"fff76d24-e755-4f58-9a09-c46e7823f34f","306912","Birk - B7 (TANK 5)","11/25/2018 5:47 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.67"
"87505ed2-2649-42af-80d2-aab930e2a9e5","306912","Birk - B7 (TANK 5)","11/25/2018 5:37 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.67"
"2a0a394b-d4df-46ce-bfac-6452eb8d1bc2","306912","Birk - B7 (TANK 5)","11/25/2018 5:27 PM","13.6","13.6° C","100","13.6","0","900142","False","97","3.66"
"a3282a01-76bb-45fb-912e-3e47011bcaad","306912","Birk - B7 (TANK 5)","11/25/2018 5:17 PM","13.5","13.5° C","100","13.5","0","900142","False","96","3.66"
