"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"9e0fe44c-f373-4100-9a3c-c6c5e13b5be1","316573","Birk - A9 (TANK 2)","10/09/2019 2:34 PM","14.6","14.6° C","100","14.6","0","900142","False","92","3.69"
"787ef5b5-8f85-4cb4-9ad3-a6e68a68f575","316573","Birk - A9 (TANK 2)","10/09/2019 2:04 PM","14.7","14.7° C","100","14.7","0","900142","False","96","3.67"
"7f03c4d7-6f83-4b69-9d08-3948cb258dbd","316573","Birk - A9 (TANK 2)","10/09/2019 1:34 PM","14.6","14.6° C","100","14.6","0","900142","False","85","3.67"
"d0c12098-f87c-4b49-9ba0-40c35c322a4e","316573","Birk - A9 (TANK 2)","10/09/2019 1:04 PM","14.7","14.7° C","100","14.7","0","900142","False","94","3.7"
"a5d2e079-5578-4713-87f6-591294b96f11","316573","Birk - A9 (TANK 2)","10/09/2019 12:35 PM","14.6","14.6° C","100","14.6","0","900142","False","86","3.68"
"0cd410fe-2b99-474f-a218-1179e1604afa","316573","Birk - A9 (TANK 2)","10/09/2019 12:05 PM","14.7","14.7° C","100","14.7","0","900142","False","81","3.69"
"bab12259-9771-416a-bfaf-affbe3f00608","316573","Birk - A9 (TANK 2)","10/09/2019 11:35 AM","14.7","14.7° C","100","14.7","0","900142","False","92","3.68"
"4474d79f-b32d-4be6-bde3-5b42329bbf98","316573","Birk - A9 (TANK 2)","10/09/2019 11:05 AM","14.6","14.6° C","100","14.6","0","900142","False","84","3.68"
"f23dec31-abfa-484b-bd32-643e1454bae2","316573","Birk - A9 (TANK 2)","10/09/2019 10:35 AM","14.6","14.6° C","100","14.6","0","900142","False","96","3.67"
"cf26a2ec-c5bb-45a4-bdba-58478b0b8192","316573","Birk - A9 (TANK 2)","10/09/2019 10:06 AM","14.6","14.6° C","100","14.6","0","900142","False","84","3.68"
"689e958e-a619-4e86-bd70-ccf95bc78aa4","316573","Birk - A9 (TANK 2)","10/09/2019 9:36 AM","14.6","14.6° C","100","14.6","0","900142","False","85","3.69"
"98bbd6db-5677-4905-9f01-40ef032b05ca","316573","Birk - A9 (TANK 2)","10/09/2019 7:37 AM","15.6","15.6° C","100","15.6","0","900142","False","85","3.68"
"300c850f-44f3-473e-a026-9faa24b375aa","316573","Birk - A9 (TANK 2)","10/09/2019 5:37 AM","16.4","16.4° C","100","16.4","0","900142","False","96","3.68"
"385ca4a1-d6c9-478c-9141-92eced410b7c","316573","Birk - A9 (TANK 2)","10/09/2019 3:38 AM","17","17° C","100","17","0","900142","False","82","3.67"
"23ae7ac6-6ac4-4624-90be-2ffe8375e0df","316573","Birk - A9 (TANK 2)","10/09/2019 1:39 AM","18.1","18.1° C","100","18.1","0","900142","False","82","3.68"
"64271171-9540-4fe8-9e9f-ca8ab73c74e4","316573","Birk - A9 (TANK 2)","10/08/2019 11:40 PM","18.9","18.9° C","100","18.9","0","900142","False","82","3.67"
"ca2f3b00-75aa-4d90-b110-7d4c35485f18","316573","Birk - A9 (TANK 2)","10/08/2019 9:42 PM","19.8","19.8° C","100","19.8","0","900142","False","84","3.68"
"c8f3bf1a-5ff1-46ab-9bcb-1479c4ecfd78","316573","Birk - A9 (TANK 2)","10/08/2019 7:42 PM","20.4","20.4° C","100","20.4","0","900142","False","100","3.68"
"264af74b-6454-4975-b1a5-9858639cfc48","316573","Birk - A9 (TANK 2)","10/08/2019 5:43 PM","21.3","21.3° C","100","21.3","0","900142","False","100","3.69"
"c2a7e09a-dbc0-44c7-bd8a-436d5ebd2fb7","316573","Birk - A9 (TANK 2)","10/08/2019 3:44 PM","22.4","22.4° C","100","22.4","0","900142","False","85","3.67"
"62fb4536-4edf-4efa-9c33-7f0055aa1ad7","316573","Birk - A9 (TANK 2)","10/08/2019 1:46 PM","23.3","23.3° C","100","23.3","0","900142","False","98","3.68"
"60fdde65-2a8f-4123-bd0b-9c0c62d09169","316573","Birk - A9 (TANK 2)","10/08/2019 11:47 AM","23.7","23.7° C","100","23.7","0","900142","False","94","3.68"
"192c29f8-8649-473f-b0f1-511745cdcb60","316573","Birk - A9 (TANK 2)","10/08/2019 9:48 AM","24","24° C","100","24","0","900142","False","97","3.67"
"465ba48f-bbe6-47b2-abcf-ff74395666ac","316573","Birk - A9 (TANK 2)","10/08/2019 7:49 AM","23.9","23.9° C","100","23.9","0","900142","False","100","3.69"
"bde70b43-7ffb-4e7e-9811-03bb26c2190c","316573","Birk - A9 (TANK 2)","10/08/2019 5:50 AM","23.6","23.6° C","100","23.6","0","900142","False","100","3.68"
