DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery
85693df0-10db-46c8-8321-699e7bd356c4,316575,OB2017Tank4,8/31/2017 3:05,12.3,12.3° C,100
99858b72-6a34-4c2b-a06c-53945c0c02c1,316575,OB2017Tank4,8/31/2017 2:55,12.4,12.4° C,100
4d70629e-6f90-489a-81b6-a9a149458e4e,316575,OB2017Tank4,8/31/2017 2:45,12.3,12.3° C,100
0e9f7039-08c7-4184-8ce3-88232615a0d8,316575,OB2017Tank4,8/31/2017 2:36,12.4,12.4° C,100
08ae6b0d-a34b-4ff3-8f4d-aae9d3ccb5d4,316575,OB2017Tank4,8/31/2017 2:26,12.4,12.4° C,100
4d49ab68-3c6a-42c8-bb8a-d9996ac1fe40,316575,OB2017Tank4,8/31/2017 2:16,12.4,12.4° C,100
6fa5c462-db47-4ffc-887a-5b0c66df65de,316575,OB2017Tank4,8/31/2017 2:06,12.4,12.4° C,100
f6eaddd6-5cd0-4925-ad00-fa6b769232fd,316575,OB2017Tank4,8/31/2017 1:56,12.3,12.3° C,100
c64031e0-9b86-460e-8ecb-2a1a29ca113f,316575,OB2017Tank4,8/31/2017 1:46,12.3,12.3° C,100
2aa93410-7ff0-494e-a429-907ddfe190e2,316575,OB2017Tank4,8/31/2017 1:36,12.4,12.4° C,100
8973e1ad-d92c-4188-bf07-d0827347925a,316575,OB2017Tank4,8/31/2017 1:26,12.4,12.4° C,100
6af93e74-f493-4ff9-94c6-e2a5eea30438,316575,OB2017Tank4,8/31/2017 1:16,12.4,12.4° C,100
217b40e4-0e53-4764-9979-42184f37aef3,316575,OB2017Tank4,8/31/2017 1:06,12.3,12.3° C,100
e83b7c01-af78-4e33-8547-a421135509df,316575,OB2017Tank4,8/31/2017 0:56,12.3,12.3° C,100
515b32ef-a7f3-4885-96dd-cbede8357822,316575,OB2017Tank4,8/31/2017 0:46,12.4,12.4° C,100
8beab7e0-0a3d-4a10-9de5-e095d6b49dac,316575,OB2017Tank4,8/31/2017 0:36,12.3,12.3° C,100
ff8fcf98-7b07-4b85-8a81-f6187bb6cadf,316575,OB2017Tank4,8/31/2017 0:26,12.3,12.3° C,100
