DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,,,,
48af9790-7cbc-46c6-a9eb-d3fd0bc6dc17,316572,OB2017Tank1,7/29/2017 23:12,22.1,22.1° C,100,,,8/23/2017 9:40,23.2
d85d442b-6ec2-4bc2-876e-0a2302bd2408,316572,OB2017Tank1,7/29/2017 23:02,22.2,22.2° C,100,,,8/23/2017 9:50,23.3
29741681-2be0-42d2-983c-6c1124d70a6d,316572,OB2017Tank1,7/29/2017 22:52,22.2,22.2° C,100,,,8/23/2017 10:00,23.3
924f44a1-c673-42ad-839a-8ed4585033b0,316572,OB2017Tank1,7/29/2017 22:42,22.1,22.1° C,100,,,8/23/2017 10:10,23.2
0f63f4fa-1188-438d-9c31-2b9ec2e01a6a,316572,OB2017Tank1,7/29/2017 22:32,22.2,22.2° C,100,,,8/23/2017 10:20,23.3
fefee75a-35a8-4114-99f4-71e62f6839d1,316572,OB2017Tank1,7/29/2017 22:23,22.2,22.2° C,100,,,8/23/2017 10:30,23.2
8be79d7b-e7c5-4a24-948d-4b3705c5f329,316572,OB2017Tank1,7/29/2017 22:13,22.2,22.2° C,100,,,8/23/2017 10:40,23.3
2eb96e5d-ed0e-4bc3-96d4-a205f92bc539,316572,OB2017Tank1,7/29/2017 22:03,22.2,22.2° C,100,,,8/23/2017 10:50,23.2
43fe5d4f-48ad-454e-aaca-76cb708e7c36,316572,OB2017Tank1,7/29/2017 21:53,22.1,22.1° C,100,,,8/23/2017 11:00,23.2
7cd14b49-60e7-426f-8ffa-4b456d856fde,316572,OB2017Tank1,7/29/2017 21:43,22.2,22.2° C,100,,,8/23/2017 11:10,23.2
5e4b2c32-818e-4b0f-a800-494aeef93828,316572,OB2017Tank1,7/29/2017 21:33,22.2,22.2° C,100,,,8/23/2017 11:19,23.2
1f333a40-c956-49a9-80cd-b06821e984cb,316572,OB2017Tank1,7/29/2017 21:23,22.2,22.2° C,100,,,8/23/2017 11:29,23.2
8dcb5b7d-4b47-40f4-91c0-d0761a4fdfe6,316572,OB2017Tank1,7/29/2017 21:13,22.2,22.2° C,100,,,8/23/2017 11:39,23.2
0f28cc0f-a2a2-4a22-ad25-a78aa19c72c0,316572,OB2017Tank1,7/29/2017 21:03,22.1,22.1° C,100,,,8/23/2017 11:49,23.2
ea5ef1ba-e1ec-4d6f-917b-8257540a52f6,316572,OB2017Tank1,7/29/2017 20:53,22.2,22.2° C,100,,,8/23/2017 11:59,23.2
19e94d4e-335b-4625-a0c7-ef80c580da34,316572,OB2017Tank1,7/29/2017 20:43,22.2,22.2° C,100,,,8/23/2017 12:09,23.2
0f6ae829-4afe-4b21-be77-33a196e782a4,316572,OB2017Tank1,7/29/2017 20:33,22.2,22.2° C,100,,,8/23/2017 12:19,23.2
fe2cfdbd-7dfc-4f87-9f64-bf228e7d58a0,316572,OB2017Tank1,7/29/2017 20:24,22.2,22.2° C,100,,,8/23/2017 12:29,23.2
96773071-8999-4fac-8595-0be73fe75ff7,316572,OB2017Tank1,7/29/2017 20:14,22.2,22.2° C,100,,,8/23/2017 12:39,23.2
cf784f78-e5fd-4783-a4b2-c6891ca71ef0,316572,OB2017Tank1,7/29/2017 20:04,22.2,22.2° C,100,,,8/23/2017 12:49,23.2
24e968bd-4cf0-474b-988c-28f145878008,316572,OB2017Tank1,7/29/2017 19:54,22.2,22.2° C,100,,,8/23/2017 12:59,23.2
c5856cc2-ce43-41bd-9196-59419897baba,316572,OB2017Tank1,7/29/2017 19:44,22.2,22.2° C,100,,,8/23/2017 13:09,23.2
635ed946-2d57-4442-b106-9a4ba7e732c0,316572,OB2017Tank1,7/29/2017 19:34,22.2,22.2° C,100,,,8/23/2017 13:19,23.2
0399f217-f9e4-4a79-aac3-9d2571016357,316572,OB2017Tank1,7/29/2017 19:24,22.2,22.2° C,100,,,8/23/2017 13:28,23.2
1d2075c3-4414-42bb-b7fe-13c728cf9753,316572,OB2017Tank1,7/29/2017 19:14,22.2,22.2° C,100,,,8/23/2017 13:38,23.2
c9acf3c5-f990-4318-9cd3-33e80a388fbd,316572,OB2017Tank1,7/29/2017 19:04,22.3,22.3° C,100,,,8/23/2017 13:48,23.2
0ad22c08-426e-40ef-8cb2-45958a60819b,316572,OB2017Tank1,7/29/2017 18:54,22.2,22.2° C,100,,,8/23/2017 13:58,23.2
c9327482-efb9-411c-b3e9-2c16dfc79cce,316572,OB2017Tank1,7/29/2017 18:44,22.3,22.3° C,100,,,8/23/2017 14:08,23.1
1aed2916-095a-4972-8ca4-0e19f1840fe2,316572,OB2017Tank1,7/29/2017 18:34,22.2,22.2° C,100,,,8/23/2017 14:18,23.2
29ad6c24-7000-417f-9489-9d6a78d049da,316572,OB2017Tank1,7/29/2017 18:24,22.3,22.3° C,100,,,8/23/2017 14:28,23.1
e72ad9f6-bbd9-4bca-aa22-f9343f8fa068,316572,OB2017Tank1,7/29/2017 18:15,22.3,22.3° C,100,,,8/23/2017 14:38,23.2
9cdb4d0e-20a8-4b52-bbdd-f3587cc386f6,316572,OB2017Tank1,7/29/2017 18:05,22.3,22.3° C,100,,,8/23/2017 14:48,23.2
6d5d99f4-6552-4a59-bfa7-36cf6950a5d7,316572,OB2017Tank1,7/29/2017 17:55,22.2,22.2° C,100,,,8/23/2017 14:58,23.2
11d63278-bfca-471f-8c24-4f875e304a57,316572,OB2017Tank1,7/29/2017 17:45,22.3,22.3° C,100,,,8/23/2017 15:08,23.2
e72c24f6-a32f-4a2f-96d0-81424e7991c3,316572,OB2017Tank1,7/29/2017 17:35,22.3,22.3° C,100,,,8/23/2017 15:18,23.2
52c446e0-0d3a-4970-8102-88f86816b270,316572,OB2017Tank1,7/29/2017 17:25,22.3,22.3° C,100,,,8/23/2017 15:27,23.2
9c2cfc4d-7fe2-4478-bd0b-239e764e8a0c,316572,OB2017Tank1,7/29/2017 17:15,22.3,22.3° C,100,,,8/23/2017 15:37,23.2
73696e3f-f47f-4871-a38d-795d7c785860,316572,OB2017Tank1,7/29/2017 17:05,22.3,22.3° C,100,,,8/23/2017 15:47,23.2
b8c96afc-ee7b-46c0-ad1a-8ed407e8b47e,316572,OB2017Tank1,7/29/2017 16:55,22.3,22.3° C,100,,,8/23/2017 15:57,23.2
1701959d-f24f-46ba-ac2e-b76f20fdf899,316572,OB2017Tank1,7/29/2017 16:45,22.3,22.3° C,100,,,8/23/2017 16:07,23.2
a1fc8dc8-8d44-483f-94f0-bd23e15a1243,316572,OB2017Tank1,7/29/2017 16:35,22.3,22.3° C,100,,,8/23/2017 16:17,23.2
86bdd6e6-af7e-4966-b082-1ae63912b009,316572,OB2017Tank1,7/29/2017 16:26,22.3,22.3° C,100,,,8/23/2017 16:27,23.2
6892f776-1db7-4fae-9a77-7c4fb1a7705c,316572,OB2017Tank1,7/29/2017 16:16,22.3,22.3° C,100,,,8/23/2017 16:37,23.1
3863f9af-5885-469d-b2c4-ab25801d5933,316572,OB2017Tank1,7/29/2017 16:06,22.3,22.3° C,100,,,8/23/2017 16:47,23.2
f6edf567-6e59-4519-9966-d0ca48bcdd3f,316572,OB2017Tank1,7/29/2017 15:56,22.3,22.3° C,100,,,8/23/2017 16:57,23.1
4e2d647b-2cad-4e04-9bb6-8123f8aaaff2,316572,OB2017Tank1,7/29/2017 15:46,22.3,22.3° C,100,,,8/23/2017 17:07,23.2
1fa511d3-e823-4893-9258-715981aa0d27,316572,OB2017Tank1,7/29/2017 15:36,22.3,22.3° C,100,,,8/23/2017 17:16,23.1
c9308d38-ca06-4ea5-b79d-c2f5476c53c7,316572,OB2017Tank1,7/29/2017 15:26,22.3,22.3° C,100,,,8/23/2017 17:26,23.1
2630c7f0-0439-4b8c-9d71-fbc02b58c0f8,316572,OB2017Tank1,7/29/2017 15:16,22.4,22.4° C,100,,,8/23/2017 17:36,23.1
fd810177-2049-4658-b218-dd1f3951dc7e,316572,OB2017Tank1,7/29/2017 15:06,22.4,22.4° C,100,,,8/23/2017 17:46,23.1
289fede1-1cf4-4381-b9ff-61e7727bcc41,316572,OB2017Tank1,7/29/2017 14:56,22.4,22.4° C,100,,,8/23/2017 17:56,23.1
9f29675d-7fa7-497f-bc7e-e59814b50ddf,316572,OB2017Tank1,7/29/2017 14:47,22.4,22.4° C,100,,,8/23/2017 18:06,23.1
84cb77da-b0a1-4bd2-a318-7fe482813705,316572,OB2017Tank1,7/29/2017 14:37,22.3,22.3° C,100,,,8/23/2017 18:16,23
6358a1f7-562a-44a4-a762-72931e1f0845,316572,OB2017Tank1,7/29/2017 14:27,22.4,22.4° C,100,,,8/23/2017 18:26,23.1
89c8d08f-5992-45f8-a303-cb088e567fe0,316572,OB2017Tank1,7/29/2017 14:17,22.4,22.4° C,100,,,8/23/2017 18:36,23.1
2733c14d-7c96-4bd5-a89c-61df07e154bf,316572,OB2017Tank1,7/29/2017 14:07,22.4,22.4° C,100,,,8/23/2017 18:46,23.1
ad1fe2d0-7805-416d-8c81-a644ceda87a3,316572,OB2017Tank1,7/29/2017 13:57,22.4,22.4° C,100,,,8/23/2017 18:56,23
95da4d2a-abd9-45ab-a109-76785e193baa,316572,OB2017Tank1,7/29/2017 13:47,22.4,22.4° C,100,,,8/23/2017 19:06,23
d3adec54-f9b4-43a4-a29a-765faca9a898,316572,OB2017Tank1,7/29/2017 13:37,22.4,22.4° C,100,,,8/23/2017 19:16,23
8fd9347a-1cd1-46b4-9477-356e32359289,316572,OB2017Tank1,7/29/2017 13:27,22.4,22.4° C,100,,,8/23/2017 19:25,23.1
1cb76a75-3a6b-4ea5-b4ba-164ac3bc5d54,316572,OB2017Tank1,7/29/2017 13:17,22.4,22.4° C,100,,,8/23/2017 19:35,23
cecc4274-5baf-46d3-ad84-f6323baad1e6,316572,OB2017Tank1,7/29/2017 13:07,22.4,22.4° C,100,,,8/23/2017 19:45,23
32d6cbfa-e515-4807-a054-4b20bd6fc5b9,316572,OB2017Tank1,7/29/2017 12:57,22.4,22.4° C,100,,,8/23/2017 19:55,23
0a26bc41-3e23-4ce0-9d3e-17ca244e12f5,316572,OB2017Tank1,7/29/2017 12:47,22.4,22.4° C,100,,,8/23/2017 20:05,23
6172dc78-f507-4828-8e7c-7f6ca86c9ed8,316572,OB2017Tank1,7/29/2017 12:38,22.4,22.4° C,100,,,8/23/2017 20:15,23
170ce4de-f8bf-4ac5-82bd-3308593decde,316572,OB2017Tank1,7/29/2017 12:28,22.4,22.4° C,100,,,8/23/2017 20:25,23
0690ecc4-a1f9-4ee1-a18f-9fb5aa1e1e59,316572,OB2017Tank1,7/29/2017 12:18,22.4,22.4° C,100,,,8/23/2017 20:35,22.9
58cbdae5-b4c8-4e0a-b7ec-0c48b9900794,316572,OB2017Tank1,7/29/2017 12:08,22.4,22.4° C,100,,,8/23/2017 20:45,23
2ba0dd88-7d2c-4111-8ad8-58d7ee34e0b0,316572,OB2017Tank1,7/29/2017 11:58,22.4,22.4° C,100,,,8/23/2017 20:55,23
8f5b7400-d38b-4cf9-a2e5-cc0d458fbdb8,316572,OB2017Tank1,7/29/2017 11:48,22.4,22.4° C,100,,,8/23/2017 21:05,23
32c817af-4c69-4ec4-a445-02d16ee8ff1c,316572,OB2017Tank1,7/29/2017 11:38,22.4,22.4° C,100,,,8/23/2017 21:15,23
15f2c13d-bb4c-4e67-a680-397a696d642d,316572,OB2017Tank1,7/29/2017 11:28,22.3,22.3° C,100,,,8/23/2017 21:24,22.9
75470969-00f0-414f-8e78-3f7f74e9e98e,316572,OB2017Tank1,7/29/2017 11:18,22.3,22.3° C,100,,,8/23/2017 21:34,23
8031c94a-95ee-4202-97fd-422ae762be71,316572,OB2017Tank1,7/29/2017 11:08,22.4,22.4° C,100,,,8/23/2017 21:44,23
b334a15b-41db-4bad-9d64-b32e35620c6e,316572,OB2017Tank1,7/29/2017 10:59,22.4,22.4° C,100,,,8/23/2017 21:54,23
2dfa6254-dd6e-47dd-bfc4-d1122cc708c9,316572,OB2017Tank1,7/29/2017 10:49,22.4,22.4° C,100,,,8/23/2017 22:04,23
5fecaf79-ffef-4f41-a3cf-62d17709bc07,316572,OB2017Tank1,7/29/2017 10:39,22.3,22.3° C,100,,,8/23/2017 22:14,23
35a700c7-4403-4284-9cd6-8ed654d6b7d6,316572,OB2017Tank1,7/29/2017 10:29,22.4,22.4° C,100,,,8/23/2017 22:24,23
4f54ed8e-6765-4941-ab72-cb7a2593a958,316572,OB2017Tank1,7/29/2017 10:19,22.4,22.4° C,100,,,8/23/2017 22:34,23
dda572c7-2c78-4130-ac0d-5f62cae87194,316572,OB2017Tank1,7/29/2017 10:09,22.4,22.4° C,100,,,8/23/2017 22:44,23
3d1e11d7-4984-4b91-a388-bcb2dea0bb8c,316572,OB2017Tank1,7/29/2017 9:59,22.4,22.4° C,100,,,8/23/2017 22:54,23
d9d1a079-7ef9-44af-9b8a-107fc89ee468,316572,OB2017Tank1,7/29/2017 9:49,22.3,22.3° C,100,,,8/23/2017 23:04,23
4b2c2823-522b-484a-bed2-eb37678da921,316572,OB2017Tank1,7/29/2017 9:39,22.4,22.4° C,100,,,8/23/2017 23:14,23
2a59ff91-d39d-44a1-8c63-ec76e515ec71,316572,OB2017Tank1,7/29/2017 9:29,22.4,22.4° C,100,,,8/23/2017 23:24,23.1
a17a8827-2354-4d05-9e01-464573097d11,316572,OB2017Tank1,7/29/2017 9:20,22.4,22.4° C,100,,,8/23/2017 23:33,23.1
66aafcf0-5820-4b35-89c2-78afbb1cf4ed,316572,OB2017Tank1,7/29/2017 9:10,22.4,22.4° C,100,,,8/23/2017 23:43,23
e3048ea4-5e83-4571-8c12-cfedfb937211,316572,OB2017Tank1,7/29/2017 9:00,22.3,22.3° C,100,,,8/23/2017 23:53,23
8a70c9f1-aeca-48c9-ad35-96129331adfa,316572,OB2017Tank1,7/29/2017 8:50,22.4,22.4° C,100,,,8/24/2017 0:03,23.1
1758115c-2915-4cd8-be43-15a35af7349c,316572,OB2017Tank1,7/29/2017 8:40,22.4,22.4° C,100,,,8/24/2017 0:13,23.1
ce2b5061-9ca6-40cb-852b-b7ba73107bda,316572,OB2017Tank1,7/29/2017 8:30,22.4,22.4° C,100,,,8/24/2017 0:23,23.1
4d438460-2f8b-4f13-a47a-fe6bae1e8484,316572,OB2017Tank1,7/29/2017 8:20,22.4,22.4° C,100,,,8/24/2017 0:33,23.1
75356778-85b9-4187-9f88-b9dad15bb542,316572,OB2017Tank1,7/29/2017 8:10,22.3,22.3° C,100,,,8/24/2017 0:43,23
85e541d4-0db2-4f39-b9e1-6f05bc8ee2cd,316572,OB2017Tank1,7/29/2017 8:00,22.4,22.4° C,100,,,8/24/2017 0:53,23.1
9b79d7d9-56a3-4fa7-9734-1f7380b5235d,316572,OB2017Tank1,7/29/2017 7:50,22.4,22.4° C,100,,,8/24/2017 1:03,23.1
99ca503c-61dc-445d-aeab-f956c815edc1,316572,OB2017Tank1,7/29/2017 7:41,22.4,22.4° C,100,,,8/24/2017 1:13,23.1
58dfb06e-2729-4601-a9a9-97781326c57a,316572,OB2017Tank1,7/29/2017 7:31,22.4,22.4° C,100,,,8/24/2017 1:23,23
88958c93-2ac0-4910-8b0f-17cf0ea416b6,316572,OB2017Tank1,7/29/2017 7:21,22.3,22.3° C,100,,,8/24/2017 1:33,23
3ae0bcb3-1905-4ddd-a54b-1f5b344a4436,316572,OB2017Tank1,7/29/2017 7:11,22.3,22.3° C,100,,,8/24/2017 1:43,23.1
253bab6b-6a50-4fc6-8e08-7072cd813a66,316572,OB2017Tank1,7/29/2017 7:01,22.4,22.4° C,100,,,8/24/2017 1:52,23.1
2bbaf435-3edc-44c9-83a9-5db1f6df1f98,316572,OB2017Tank1,7/29/2017 6:51,22.4,22.4° C,100,,,8/24/2017 2:02,23.1
d639a835-0742-49d3-a27b-8c2ee94e17fc,316572,OB2017Tank1,7/29/2017 6:41,22.4,22.4° C,100,,,8/24/2017 2:12,23
031436ce-2e71-4b3b-87ec-1108911a8566,316572,OB2017Tank1,7/29/2017 6:31,22.3,22.3° C,100,,,8/24/2017 2:22,23.1
1d8162f3-0b87-47a3-8812-17c79831ff41,316572,OB2017Tank1,7/29/2017 6:21,22.4,22.4° C,100,,,8/24/2017 2:32,23.1
12ab05d8-1ea1-4bd5-b10b-1ed8aeedab25,316572,OB2017Tank1,7/29/2017 6:11,22.4,22.4° C,100,,,8/24/2017 2:42,23.1
bb412543-d26a-4b72-ae6a-4b067f5c6a25,316572,OB2017Tank1,7/29/2017 6:02,22.4,22.4° C,100,,,8/24/2017 2:52,23.1
8ff14821-a706-4dcc-9bd3-1c1aef26b1de,316572,OB2017Tank1,7/29/2017 5:52,22.4,22.4° C,100,,,8/24/2017 3:02,23
8125f4a5-87f7-4360-a97f-73420ae4a051,316572,OB2017Tank1,7/29/2017 5:42,22.3,22.3° C,100,,,8/24/2017 3:12,23.1
8808f280-7514-49c2-97aa-fbcbf7144610,316572,OB2017Tank1,7/29/2017 5:32,22.4,22.4° C,100,,,8/24/2017 3:22,23.1
283cbab1-7169-4f00-bdcf-e41f6ba9acf8,316572,OB2017Tank1,7/29/2017 5:22,22.4,22.4° C,100,,,8/24/2017 3:32,23.1
cae2727c-f76c-48aa-994b-96d035015e01,316572,OB2017Tank1,7/29/2017 5:12,22.4,22.4° C,100,,,8/24/2017 3:42,23.1
c3890b82-3137-4bb0-8b07-df62d88b72ed,316572,OB2017Tank1,7/29/2017 5:02,22.4,22.4° C,100,,,8/24/2017 3:51,23
1b583cff-18d8-4551-965d-98ee816e7fcd,316572,OB2017Tank1,7/29/2017 4:52,22.4,22.4° C,100,,,8/24/2017 4:01,23.1
51d92c04-4774-4610-897e-51bd1e5f28dd,316572,OB2017Tank1,7/29/2017 4:42,22.4,22.4° C,100,,,8/24/2017 4:11,23
31eb3825-90f3-421a-aaa5-de7debbcac24,316572,OB2017Tank1,7/29/2017 4:32,22.4,22.4° C,100,,,8/24/2017 4:21,23.1
909ac5a5-085b-47d9-b22c-12057ddda45e,316572,OB2017Tank1,7/29/2017 4:23,22.4,22.4° C,100,,,8/24/2017 4:31,23
85a048f8-6570-4ab1-afcc-80cc69178c50,316572,OB2017Tank1,7/29/2017 4:13,22.4,22.4° C,100,,,8/24/2017 4:41,23
1ab25730-56ae-49f7-8655-c9b40ac6902a,316572,OB2017Tank1,7/29/2017 4:03,22.4,22.4° C,100,,,8/24/2017 4:51,23
db941733-f0b8-445d-8d66-af45747cef35,316572,OB2017Tank1,7/29/2017 3:53,22.4,22.4° C,100,,,8/24/2017 5:01,23
c3561b0f-d672-41a8-964b-20aea775ad81,316572,OB2017Tank1,7/29/2017 3:43,22.4,22.4° C,100,,,8/24/2017 5:11,23
d113739d-2a7b-4a5a-8875-157c1528636a,316572,OB2017Tank1,7/29/2017 3:33,22.4,22.4° C,100,,,8/24/2017 5:21,23
7bfdbf8a-28c9-4826-9b36-c6f63e223fd3,316572,OB2017Tank1,7/29/2017 3:23,22.4,22.4° C,100,,,8/24/2017 5:31,22.9
cfbbe730-70a3-416b-b590-c03806dde755,316572,OB2017Tank1,7/29/2017 3:13,22.4,22.4° C,100,,,8/24/2017 5:41,23
3f0f44d4-ce3a-4294-ae7d-e69e7adaaca5,316572,OB2017Tank1,7/29/2017 3:03,22.5,22.5° C,100,,,8/24/2017 5:51,22.9
43f82b86-1e12-4fa5-a825-acf084e65701,316572,OB2017Tank1,7/29/2017 2:53,22.5,22.5° C,100,,,8/24/2017 6:01,23
5493da11-e38c-4b4f-af30-de4b85e3b167,316572,OB2017Tank1,7/29/2017 2:43,22.4,22.4° C,100,,,8/24/2017 6:10,23
520b5257-7f0f-4686-bd9a-6866681d476f,316572,OB2017Tank1,7/29/2017 2:34,22.4,22.4° C,100,,,8/24/2017 6:20,22.9
2d4d454c-505a-4c35-b174-20a15f767e73,316572,OB2017Tank1,7/29/2017 2:24,22.4,22.4° C,100,,,8/24/2017 6:30,22.9
fffe42a8-d498-4ed4-add1-606b57c6eb57,316572,OB2017Tank1,7/29/2017 2:14,22.5,22.5° C,100,,,8/24/2017 6:40,23
c0ba7d47-4af2-4c06-a558-ee1c50180446,316572,OB2017Tank1,7/29/2017 2:04,22.5,22.5° C,100,,,8/24/2017 6:50,22.9
e450d549-0acd-4720-b57f-f07a36ab8a55,316572,OB2017Tank1,7/29/2017 1:54,22.5,22.5° C,100,,,8/24/2017 7:00,22.9
d23d3108-c100-481d-91f4-ab9967fec034,316572,OB2017Tank1,7/29/2017 1:44,22.5,22.5° C,100,,,8/24/2017 7:10,22.9
625093c6-3bd5-4a7e-9b12-dd22f80182a8,316572,OB2017Tank1,7/29/2017 1:34,22.4,22.4° C,100,,,8/24/2017 7:20,22.9
4c3b4942-34bb-4582-bd4c-34ec15289284,316572,OB2017Tank1,7/29/2017 1:24,22.5,22.5° C,100,,,8/24/2017 7:30,23
b7026dcb-15d3-4a9f-9eec-12f91016412e,316572,OB2017Tank1,7/29/2017 1:14,22.4,22.4° C,100,,,8/24/2017 7:40,22.9
2d2f37ad-20bc-40b7-9118-c3587c1d7c01,316572,OB2017Tank1,7/29/2017 1:04,22.4,22.4° C,100,,,8/24/2017 7:50,22.9
13e82fd5-eb34-4c87-8151-04e80349e1d2,316572,OB2017Tank1,7/29/2017 0:54,22.5,22.5° C,100,,,8/24/2017 8:00,22.9
94797a4e-143a-4c4b-8d2a-780c155ff0b5,316572,OB2017Tank1,7/29/2017 0:45,22.4,22.4° C,100,,,8/24/2017 8:09,23
1d47a321-b4cb-4bec-b22d-6c9c9285f87d,316572,OB2017Tank1,7/29/2017 0:35,22.5,22.5° C,100,,,8/24/2017 8:19,23
c738bf13-bf0e-41d4-b8a4-23f63ed33a0a,316572,OB2017Tank1,7/29/2017 0:25,22.4,22.4° C,100,,,8/24/2017 8:29,23
7fcb9829-8f2f-4cfc-a943-8471d83bbe40,316572,OB2017Tank1,7/29/2017 0:15,22.4,22.4° C,100,,,8/24/2017 8:39,22.9
4ebf1a03-3b5e-44c8-85d1-d2792545726a,316572,OB2017Tank1,7/29/2017 0:05,22.4,22.4° C,100,,,8/24/2017 8:49,23
5a67cb3e-d2b6-4aeb-87e5-ff55d20ec1eb,316572,OB2017Tank1,7/28/2017 23:55,22.4,22.4° C,100,,,8/24/2017 8:59,23
a0bd31a4-4a15-49b0-97a2-605112c5c66e,316572,OB2017Tank1,7/28/2017 23:45,22.4,22.4° C,100,,,8/24/2017 9:09,23
17b09a13-af20-4a11-bc4a-6ab17429e8f6,316572,OB2017Tank1,7/28/2017 23:35,22.4,22.4° C,100,,,8/24/2017 9:19,23
d664d832-ba9d-4e66-9eea-47419b9b90d3,316572,OB2017Tank1,7/28/2017 23:25,22.4,22.4° C,100,,,8/24/2017 9:29,23
8b841aeb-ba91-474f-96f5-c1ca21dcf0ca,316572,OB2017Tank1,7/28/2017 23:15,22.4,22.4° C,100,,,8/24/2017 9:39,23
d3b54239-4557-43b4-bbd8-f29cf8ca9b2d,316572,OB2017Tank1,7/28/2017 23:05,22.4,22.4° C,100,,,8/24/2017 9:49,23
e216c742-c4ee-4de7-b46a-8379379dd324,316572,OB2017Tank1,7/28/2017 22:56,22.4,22.4° C,100,,,8/24/2017 9:58,23.1
90ae4057-bd70-4df3-869d-adee1a6493b1,316572,OB2017Tank1,7/28/2017 22:46,22.4,22.4° C,100,,,8/24/2017 10:08,23
abbbe173-a448-4082-b449-40d50fc2efc3,316572,OB2017Tank1,7/28/2017 22:36,22.4,22.4° C,100,,,8/24/2017 10:18,23
46cbd336-13aa-416a-874e-41fa240d341b,316572,OB2017Tank1,7/28/2017 22:26,22.4,22.4° C,100,,,8/24/2017 10:28,23.1
2ff31c7b-7803-4f0a-8901-fa1ec8cc0ea5,316572,OB2017Tank1,7/28/2017 22:16,22.4,22.4° C,100,,,8/24/2017 10:38,23
fb025758-5989-4175-8120-24f47072bdfc,316572,OB2017Tank1,7/28/2017 22:06,22.4,22.4° C,100,,,8/24/2017 10:48,23.1
79ca5ff9-87ef-4865-8d06-3495699dab7a,316572,OB2017Tank1,7/28/2017 21:56,22.4,22.4° C,100,,,8/24/2017 10:58,23.1
c2e1ea27-b981-47b5-a487-183ffa672253,316572,OB2017Tank1,7/28/2017 21:46,22.3,22.3° C,100,,,8/24/2017 11:08,23.1
c2e01a44-4a48-415c-8b67-d245c65a6846,316572,OB2017Tank1,7/28/2017 21:36,22.4,22.4° C,100,,,8/24/2017 11:18,23.1
60e66c88-b4d1-4e85-8f58-15e9c4a4bb20,316572,OB2017Tank1,7/28/2017 21:26,22.4,22.4° C,100,,,8/24/2017 11:28,23.1
a6c10b98-9e11-44a4-89bc-c465d27f37cf,316572,OB2017Tank1,7/28/2017 21:16,22.4,22.4° C,100,,,8/24/2017 11:38,23.1
800df059-3dd9-4e62-9b85-9343339c7e82,316572,OB2017Tank1,7/28/2017 21:06,22.4,22.4° C,100,,,8/24/2017 11:47,23.1
8629584e-4a90-4569-8979-8ba1d8445012,316572,OB2017Tank1,7/28/2017 20:56,22.3,22.3° C,100,,,8/24/2017 11:57,23.1
702db517-dcb7-48c0-8740-e73c4cf20bd6,316572,OB2017Tank1,7/28/2017 20:47,22.4,22.4° C,100,,,8/24/2017 12:07,23.2
0196bfb5-eff5-4471-ae08-718425b71949,316572,OB2017Tank1,7/28/2017 20:37,22.4,22.4° C,100,,,8/24/2017 12:17,23.2
574ef4d6-063e-40b0-b7c7-86468a1b49f0,316572,OB2017Tank1,7/28/2017 20:27,22.4,22.4° C,100,,,8/24/2017 12:27,23.2
48ae9845-184a-4b45-9bfb-6a24f2288c1e,316572,OB2017Tank1,7/28/2017 20:17,22.4,22.4° C,100,,,8/24/2017 12:37,23.2
33922824-c0ca-4dd4-b587-7ef613941793,316572,OB2017Tank1,7/28/2017 20:07,22.4,22.4° C,100,,,8/24/2017 12:47,23.2
193fbb50-bd83-4534-a946-2c127133171e,316572,OB2017Tank1,7/28/2017 19:57,22.4,22.4° C,100,,,8/24/2017 12:57,23.2
b9fe385b-e271-4758-ab99-1143d3eca139,316572,OB2017Tank1,7/28/2017 19:47,22.4,22.4° C,100,,,8/24/2017 13:07,23.2
c0e5bd0f-c6ac-45df-a41a-57fc93bcfc71,316572,OB2017Tank1,7/28/2017 19:37,22.4,22.4° C,100,,,8/24/2017 13:17,23.3
9b010d2d-8d43-47ba-9351-9ee96c4c347c,316572,OB2017Tank1,7/28/2017 19:27,22.4,22.4° C,100,,,8/24/2017 13:26,23.3
39225e2a-ce3a-474a-bbd8-582deb864bb9,316572,OB2017Tank1,7/28/2017 19:17,22.4,22.4° C,100,,,8/24/2017 13:36,23.3
36cff186-e59c-4b68-9b7b-0838d8fae4f3,316572,OB2017Tank1,7/28/2017 19:07,22.4,22.4° C,100,,,8/24/2017 13:46,23.3
0801ca9a-c3a8-46f8-8b63-43ebba9c33fb,316572,OB2017Tank1,7/28/2017 18:57,22.4,22.4° C,100,,,8/24/2017 13:56,23.4
6868756c-3c90-4c60-9835-0a04c7989bb2,316572,OB2017Tank1,7/28/2017 18:48,22.4,22.4° C,100,,,8/24/2017 14:06,23.3
5afe5907-4ece-4352-bf89-4d84f3c7c6d4,316572,OB2017Tank1,7/28/2017 18:38,22.4,22.4° C,100,,,8/24/2017 14:16,23.4
3015c883-52f6-4e39-b775-bf673d5c59cd,316572,OB2017Tank1,7/28/2017 18:28,22.4,22.4° C,100,,,8/24/2017 14:26,23.4
bd5cdb3f-11f3-4d75-9fa1-be1610715f6a,316572,OB2017Tank1,7/28/2017 18:18,22.4,22.4° C,100,,,8/24/2017 14:36,23.4
40700846-4c9f-4e22-9958-191ad6b6467f,316572,OB2017Tank1,7/28/2017 18:08,22.4,22.4° C,100,,,8/24/2017 14:46,23.4
